order_id,user_id,product_id,timestamp,quantity,total_amount,payment
O007725,U00027,P0163,2025-08-28 11:00:48.884458,1,38.28,支付宝
O007726,U01548,P0316,2025-07-19 12:27:19.379082,1,335.49,支付宝
O007727,U01473,P0349,2025-04-06 07:50:47.692572,1,393.03,微信
O007728,U00766,P0428,2025-10-18 18:07:32.052097,2,65.06,银行卡
O007729,U01271,P0162,2025-06-11 09:52:04.931539,1,58.17,银行卡
O007730,U00236,P0426,2025-08-24 21:12:59.786931,3,169.38,微信
O007731,U01647,P0232,2025-05-03 00:18:07.989684,2,369.68,支付宝
O007732,U00522,P0003,2025-04-03 02:33:47.603866,1,55.12,花呗
O007733,U01884,P0217,2025-09-24 19:52:33.382482,1,226.26,花呗
O007734,U00770,P0372,2025-07-09 18:40:45.655436,1,135.67,花呗
O007735,U00441,P0273,2025-02-03 02:28:03.258823,2,29.16,银行卡
O007736,U00946,P0372,2025-09-18 21:21:12.306777,1,135.67,微信
O007737,U01174,P0053,2025-10-29 03:35:06.487720,2,609.98,微信
O007738,U00219,P0284,2025-10-23 14:20:24.288422,1,21.5,微信
O007739,U00070,P0303,2025-11-06 19:02:30.447614,2,355.02,支付宝
O007740,U00065,P0250,2025-04-03 22:26:26.481761,1,44.36,银行卡
O007741,U00476,P0175,2025-12-09 03:57:55.053236,2,791.4,微信
O007742,U01538,P0266,2025-05-09 21:16:37.444899,3,628.68,花呗
O007743,U01169,P0249,2025-08-27 19:45:28.591174,1,10.23,微信
O007744,U01855,P0478,2025-12-02 00:43:24.866455,2,55.6,支付宝
O007745,U00174,P0076,2025-01-12 19:47:49.087641,1,7.56,花呗
O007746,U00477,P0155,2025-06-14 08:40:06.275899,1,149.38,支付宝
O007747,U00331,P0068,2025-12-02 12:39:56.027277,2,118.86,花呗
O007748,U01298,P0130,2025-03-01 08:25:55.364333,1,26.9,微信
O007749,U00767,P0028,2025-01-20 05:34:48.452574,3,198.18,支付宝
O007750,U01951,P0313,2025-06-24 20:31:23.177121,1,88.26,微信
O007751,U00627,P0228,2025-06-10 20:04:05.015213,1,48.74,银行卡
O007752,U01308,P0492,2025-02-06 15:59:01.255707,2,72.54,微信
O007753,U01322,P0220,2025-10-27 04:39:15.108592,1,128.76,支付宝
O007754,U00838,P0213,2025-03-29 22:49:35.464213,2,112.28,微信
O007755,U01739,P0368,2025-07-21 17:28:19.560477,3,131.43,微信
O007756,U01616,P0069,2025-03-28 20:00:33.561762,1,78.79,银行卡
O007757,U01961,P0491,2025-11-21 23:41:52.740551,2,353.64,微信
O007758,U00595,P0427,2025-03-14 18:27:54.857074,1,32.68,支付宝
O007759,U01179,P0385,2025-08-01 09:56:52.681904,3,782.58,支付宝
O007760,U00243,P0362,2025-09-28 09:46:10.692238,1,32.79,微信
O007761,U01323,P0210,2025-06-09 06:15:02.669759,3,332.52,银行卡
O007762,U00449,P0142,2025-09-28 01:20:20.702993,3,34.26,支付宝
O007763,U01044,P0467,2025-10-05 10:35:47.225131,1,69.53,支付宝
O007764,U01048,P0067,2025-12-11 16:25:26.213141,2,197.92,支付宝
O007765,U01923,P0435,2025-05-30 08:59:15.936394,1,20.97,微信
O007766,U00817,P0457,2025-11-29 05:13:51.149988,2,244.26,支付宝
O007767,U01979,P0023,2025-01-27 13:58:34.160798,1,115.91,微信
O007768,U00299,P0354,2025-05-14 12:31:12.829725,3,304.53,微信
O007769,U00373,P0213,2025-01-29 10:58:13.480778,3,168.42,微信
O007770,U00455,P0305,2025-09-14 18:53:49.492704,3,186.66,支付宝
O007771,U01494,P0358,2025-02-14 08:16:39.129113,2,201.46,微信
O007772,U00276,P0015,2025-01-09 16:39:10.703241,1,48.1,支付宝
O007773,U00575,P0279,2025-07-23 17:23:55.910321,1,48.35,银行卡
O007774,U01713,P0114,2025-06-23 01:41:40.808569,1,136.72,银行卡
O007775,U00600,P0340,2025-12-03 04:17:02.459893,1,119.28,花呗
O007776,U00017,P0364,2025-02-09 17:43:20.323888,1,67.3,银行卡
O007777,U01474,P0044,2025-08-20 14:29:36.759159,1,61.66,微信
O007778,U01635,P0412,2025-08-16 04:22:24.531982,1,124.22,花呗
O007779,U00517,P0052,2025-11-06 09:53:44.354984,1,36.09,银行卡
O007780,U01182,P0039,2025-11-03 18:50:07.778908,2,111.92,微信
O007781,U01282,P0154,2025-03-14 02:58:02.215859,3,49.74,花呗
O007782,U01001,P0470,2025-12-12 23:00:47.627785,1,49.97,支付宝
O007783,U00322,P0288,2025-07-08 08:40:15.871729,1,429.26,支付宝
O007784,U01593,P0243,2025-10-23 15:23:38.576595,1,34.25,微信
O007785,U00474,P0081,2025-10-04 06:16:44.381238,2,88.94,微信
O007786,U01182,P0495,2025-04-23 10:34:00.535474,1,39.71,花呗
O007787,U00683,P0071,2025-06-28 07:35:48.854539,2,195.42,银行卡
O007788,U00356,P0342,2025-07-08 21:08:35.180671,2,155.98,微信
O007789,U01019,P0038,2025-09-01 13:54:57.330281,3,1324.5,微信
O007790,U00788,P0026,2025-02-22 01:43:04.473502,2,177.7,微信
O007791,U01207,P0443,2025-06-04 23:48:12.953940,2,327.14,微信
O007792,U01467,P0107,2025-11-26 11:55:23.273655,1,85.77,银行卡
O007793,U01342,P0156,2025-09-23 12:59:17.221730,1,75.04,支付宝
O007794,U01337,P0155,2025-08-31 04:08:28.033404,2,298.76,支付宝
O007795,U01283,P0272,2025-07-02 02:23:19.328427,2,170.96,微信
O007796,U00899,P0242,2025-09-17 01:18:41.899737,3,351.33,微信
O007797,U01892,P0412,2025-04-15 20:02:32.010305,2,248.44,支付宝
O007798,U01170,P0302,2025-11-08 13:36:01.288814,2,89.36,支付宝
O007799,U00535,P0197,2025-05-12 03:59:39.973430,1,31.55,花呗
O007800,U01404,P0043,2025-11-23 16:49:33.462587,1,155.04,花呗
O007801,U00003,P0453,2025-01-17 17:35:16.081072,1,129.3,微信
O007802,U01828,P0260,2025-09-15 13:05:07.934929,1,68.63,支付宝
O007803,U01932,P0409,2025-11-25 22:06:51.767692,2,32.8,花呗
O007804,U01693,P0222,2025-04-19 21:58:50.614418,2,1280.3,微信
O007805,U00922,P0163,2025-02-10 05:28:40.706924,3,114.84,支付宝
O007806,U00870,P0281,2025-09-25 03:42:02.690156,1,235.34,银行卡
O007807,U00072,P0427,2025-04-09 13:00:40.677555,2,65.36,银行卡
O007808,U01846,P0243,2025-10-13 19:18:54.351447,1,34.25,微信
O007809,U00948,P0263,2025-06-09 01:28:13.357030,1,118.47,支付宝
O007810,U01576,P0329,2025-03-07 17:09:47.596065,3,194.7,微信
O007811,U00149,P0072,2025-11-19 01:23:20.759260,2,133.16,支付宝
O007812,U01080,P0147,2025-11-03 19:54:31.900331,1,45.43,支付宝
O007813,U00445,P0018,2025-01-06 20:28:38.567845,3,761.85,花呗
O007814,U00393,P0305,2025-08-28 20:11:15.019242,1,62.22,银行卡
O007815,U00163,P0086,2025-06-22 01:52:24.971367,3,714.27,花呗
O007816,U00419,P0075,2025-06-26 08:16:42.185655,2,72.86,微信
O007817,U01645,P0025,2025-06-03 19:35:55.213788,1,36.4,微信
O007818,U00198,P0453,2025-06-11 02:14:36.260173,1,129.3,支付宝
O007819,U00330,P0230,2025-01-08 21:46:28.621395,2,22.28,银行卡
O007820,U01023,P0203,2025-05-28 18:10:53.790704,1,60.3,微信
O007821,U00194,P0439,2025-01-17 22:25:14.521471,2,53.8,银行卡
O007822,U01053,P0089,2025-06-13 04:22:21.160126,1,130.21,微信
O007823,U01248,P0068,2025-04-25 18:36:27.307411,1,59.43,微信
O007824,U00993,P0009,2025-02-01 03:37:27.373353,2,183.54,花呗
O007825,U01793,P0163,2025-08-17 22:19:59.078636,1,38.28,支付宝
O007826,U01921,P0292,2025-04-28 08:57:33.721749,1,18.33,银行卡
O007827,U01593,P0370,2025-05-16 22:17:35.294208,3,112.98,支付宝
O007828,U01022,P0320,2025-02-27 04:50:13.073154,1,864.96,微信
O007829,U01276,P0033,2025-10-05 21:26:54.021449,1,164.89,支付宝
O007830,U00500,P0279,2025-11-28 04:13:32.145822,1,48.35,微信
O007831,U01990,P0036,2025-06-03 01:33:05.196020,2,166.2,微信
O007832,U01696,P0498,2025-03-10 18:00:37.257405,1,42.31,花呗
O007833,U01465,P0153,2025-12-29 12:02:47.487885,1,27.32,支付宝
O007834,U00875,P0259,2025-04-10 14:24:13.917961,2,230.5,支付宝
O007835,U00447,P0186,2025-07-16 15:48:53.380369,1,73.83,银行卡
O007836,U01338,P0447,2025-06-17 14:02:57.052974,2,72.36,微信
O007837,U00856,P0479,2025-06-26 22:56:51.951256,2,204.68,微信
O007838,U00765,P0344,2025-09-02 22:38:19.533909,3,237.45,银行卡
O007839,U00037,P0185,2025-07-29 16:43:10.649028,1,37.29,支付宝
O007840,U00299,P0394,2025-03-22 00:01:55.790431,1,25.02,支付宝
O007841,U00451,P0449,2025-08-18 14:06:25.185496,1,164.07,支付宝
O007842,U00163,P0159,2025-06-22 18:08:22.260244,3,41.76,支付宝
O007843,U01824,P0115,2025-11-08 19:41:39.555556,3,155.58,支付宝
O007844,U00642,P0438,,2,98.42,微信
O007845,U01701,P0447,2025-12-09 00:23:04.125691,2,72.36,花呗
O007846,U00468,P0471,2025-11-08 16:59:49.908658,1,5.8,银行卡
O007847,U00662,P0182,2025-06-27 16:22:57.511687,1,24.04,微信
O007848,U01976,P0036,2025-03-30 20:48:09.476107,1,83.1,花呗
O007849,U01348,P0140,2025-04-18 06:05:47.336163,1,58.14,微信
O007850,U01339,P0330,2025-06-13 07:17:34.258973,3,261.03,支付宝
O007851,U01229,P0191,2025-12-21 07:51:11.797419,1,70.74,支付宝
O007852,U00260,P0380,2025-12-12 05:31:46.827557,1,145.92,支付宝
O007853,U01452,P0067,2025-05-09 02:38:35.443894,1,98.96,花呗
O007854,U00883,P0337,2025-01-15 02:46:42.194745,1,116.47,支付宝
O007855,U00950,P0251,2025-08-04 21:25:18.689551,2,106.76,支付宝
O007856,U01116,P0075,2025-04-12 19:48:56.125991,1,36.43,银行卡
O007857,U00189,P0078,2025-04-27 10:00:27.704662,2,83.48,微信
O007858,U00018,P0448,2025-08-13 22:34:28.791068,2,53.46,微信
O007859,U01864,P0428,2025-09-17 01:19:11.788743,1,32.53,花呗
O007860,U01457,P0132,2025-06-12 01:21:07.311323,2,137.56,花呗
O007861,U00874,P0052,2025-06-06 14:49:37.529312,1,36.09,支付宝
O007862,U00118,P0347,2025-02-01 20:34:27.725795,1,17.33,银行卡
O007863,U01287,P0260,2025-01-16 10:47:15.246769,1,68.63,支付宝
O007864,U00490,P0490,2025-08-09 21:31:54.828475,1,7.07,花呗
O007865,U01593,P0112,2025-11-13 12:43:39.824039,1,53.66,银行卡
O007866,U01066,P0205,2025-02-16 20:56:48.433132,1,113.83,微信
O007867,U01855,P0135,2025-05-04 09:55:02.326281,1,59.86,支付宝
O007868,U01373,P0156,2025-05-13 10:55:10.787543,1,75.04,支付宝
O007869,U00113,P0052,2025-06-04 21:07:48.816959,1,36.09,花呗
O007870,U01037,P0326,2025-03-18 23:37:35.678823,1,51.41,银行卡
O007871,U00476,P0450,2025-01-31 00:21:08.006819,1,265.04,银行卡
O007872,U00244,P0366,2025-10-16 10:46:19.412280,1,39.83,支付宝
O007873,U00846,P0337,2025-01-11 00:06:52.402149,2,232.94,花呗
O007874,U01296,P0230,2025-09-09 19:44:55.769445,2,22.28,支付宝
O007875,U01378,P0170,2025-11-09 13:50:47.652744,1,47.13,银行卡
O007876,U01193,P0463,2025-06-16 10:07:41.810733,1,61.6,支付宝
O007877,U00972,P0306,2025-11-22 18:46:39.077373,1,31.78,微信
O007878,U01284,P0336,2025-04-26 07:29:03.213846,1,16.29,银行卡
O007879,U00620,P0226,2025-03-31 10:20:47.688785,1,41.65,花呗
O007880,U01368,P0479,2025-09-28 16:05:55.652569,1,102.34,银行卡
O007881,U01318,P0110,2025-11-08 09:31:00.849483,2,,支付宝
O007882,U00733,P0412,2025-09-10 03:05:01.400344,3,372.66,支付宝
O007883,U01640,P0056,2025-04-28 16:18:02.090923,3,72.0,花呗
O007884,U00085,P0204,2025-01-27 10:57:11.218883,3,71.76,支付宝
O007885,U01284,P0403,2025-02-22 15:36:53.988069,2,58.92,支付宝
O007886,U01314,P0068,2025-03-03 09:11:10.046713,1,59.43,银行卡
O007887,U01708,P0217,2025-11-01 03:35:03.963126,1,226.26,银行卡
O007888,U00969,P0453,2025-07-24 00:00:16.411811,3,387.9,支付宝
O007889,U01336,P0159,2025-09-14 13:02:35.379277,1,13.92,花呗
O007890,U01965,P0105,2025-06-23 03:24:35.097714,2,57.38,微信
O007891,U00669,P0348,2025-08-23 21:45:11.438374,2,88.04,花呗
O007892,U01448,P0184,2025-11-09 07:29:50.440068,3,510.27,银行卡
O007893,U01325,P0251,2025-07-01 21:43:59.913908,2,106.76,支付宝
O007894,U01521,P0095,2025-03-05 05:34:40.416138,2,62.1,银行卡
O007895,U01310,P0471,2025-11-14 16:45:40.535994,1,5.8,微信
O007896,U01458,P0215,2025-09-29 17:34:11.614940,2,218.52,银行卡
O007897,U00336,P0304,2025-09-04 02:35:40.447225,2,25.84,支付宝
O007898,U00598,P0263,2025-08-11 17:20:03.830292,2,236.94,银行卡
O007899,U00538,P0437,2025-07-12 08:57:40.576363,1,102.25,花呗
O007900,U00604,P0307,2025-08-18 11:20:14.621901,2,144.78,微信
O007901,U01231,P0136,2025-06-26 20:11:00.233182,3,210.09,支付宝
O007902,U00460,P0291,2025-01-03 23:30:47.140848,1,95.31,花呗
O007903,U00972,P0301,2025-10-27 21:30:07.463940,3,751.11,银行卡
O007904,U00465,P0117,2025-07-01 23:02:05.184653,2,196.02,微信
O007905,U00097,P0128,2025-09-13 12:41:02.881276,1,21.19,支付宝
O007906,U00102,P0450,2025-03-26 05:35:26.355222,2,530.08,支付宝
O007907,U01133,P0016,2025-03-29 03:51:43.813490,2,88.82,银行卡
O007908,U00272,P0223,2025-01-17 20:34:46.391447,1,233.16,支付宝
O007909,U01614,P0128,2025-06-12 00:55:40.044172,1,21.19,微信
O007910,U00056,P0287,2025-03-05 14:34:38.539110,3,107.58,微信
O007911,U00211,P0492,2025-07-08 08:31:22.652702,1,36.27,微信
O007912,U00515,P0085,2025-06-07 23:28:52.524961,1,85.71,支付宝
O007913,U01517,P0398,2025-12-12 17:05:36.780636,2,94.18,银行卡
O007914,U01562,P0488,2025-11-03 22:43:06.582274,1,84.94,微信
O007915,U01696,P0117,2025-02-04 01:58:34.993940,2,196.02,花呗
O007916,U00802,P0224,2025-11-03 20:44:42.658311,2,66.88,银行卡
O007917,U00018,P0218,2025-02-03 21:47:57.320580,1,64.56,银行卡
O007918,U01981,P0072,2025-09-24 22:53:15.424459,2,133.16,微信
O007919,U00885,P0488,2025-12-05 04:29:42.847874,2,169.88,微信
O007920,U00021,P0372,2025-11-05 00:33:18.194408,1,135.67,微信
O007921,U01912,P0163,2025-07-20 09:52:07.079391,2,76.56,微信
O007922,U01952,P0072,2025-06-23 05:58:27.999537,1,66.58,微信
O007923,U01264,P0119,2025-10-15 00:31:04.011780,1,26.67,微信
O007924,U01841,P0174,2025-08-08 17:17:15.303964,1,613.02,微信
O007925,U00143,P0242,2025-10-16 05:57:57.592882,1,117.11,微信
O007926,U01138,P0109,2025-08-20 03:17:26.576883,3,87.75,支付宝
O007927,U01772,P0196,2025-02-18 11:53:23.179172,2,147.76,支付宝
O007928,U01923,P0367,2025-06-13 14:42:32.187889,2,109.58,微信
O007929,U00907,P0384,2025-10-07 04:15:16.883439,2,36.28,花呗
O007930,U01820,P0395,2025-11-10 17:12:13.094317,1,36.59,支付宝
O007931,U00514,P0298,2025-04-17 10:33:33.456701,2,62.94,花呗
O007932,U01676,P0281,2025-06-11 04:57:04.515803,1,235.34,支付宝
O007933,U00192,P0086,2025-10-28 16:33:50.570096,2,476.18,微信
O007934,U01515,P0322,2025-02-27 20:03:00.944335,1,26.64,银行卡
O007935,U01552,P0414,2025-06-01 23:28:47.655764,1,59.23,支付宝
O007936,U00468,P0486,2025-11-03 16:25:15.724914,3,20.88,微信
O007937,U01213,P0321,2025-06-16 00:42:01.381218,2,10.0,花呗
O007938,U00675,P0209,2025-12-04 18:33:37.599740,2,81.24,银行卡
O007939,U01617,P0313,2025-04-18 06:01:07.231850,3,264.78,微信
O007940,U01159,P0397,2025-09-06 08:30:29.393275,1,59.22,银行卡
O007941,U00371,P0192,2025-06-16 20:40:17.206778,2,109.72,支付宝
O007942,U00324,P0258,2025-05-24 11:05:57.385772,1,149.92,支付宝
O007943,U01131,P0248,2025-11-18 01:10:11.520897,2,105.96,微信
O007944,U00014,P0031,2025-08-16 18:28:47.484665,1,46.48,支付宝
O007945,U00160,P0039,2025-12-17 03:08:40.974056,1,55.96,支付宝
O007946,U00953,P0174,2025-04-29 01:25:01.758109,1,613.02,微信
O007947,U01307,P0248,2025-10-19 08:34:16.001036,1,52.98,银行卡
O007948,U01894,P0303,2025-10-17 13:18:48.930136,3,532.53,微信
O007949,U01712,P0126,2025-06-16 10:17:10.373971,1,26.21,支付宝
O007950,U01668,P0175,2025-04-29 05:45:11.661367,1,395.7,花呗
O007951,U00822,P0221,2025-11-30 07:33:28.812584,3,631.71,支付宝
O007952,U00635,P0079,2025-07-09 21:03:13.853910,2,98.24,银行卡
O007953,U00884,P0474,2025-02-24 13:41:30.709995,2,142.38,微信
O007954,U01469,P0328,2025-06-29 08:06:17.701089,1,17.6,支付宝
O007955,U01628,P0488,2025-01-14 07:45:45.610058,2,169.88,微信
O007956,U00170,P0249,2025-07-12 02:10:21.652541,2,20.46,微信
O007957,U00438,P0260,2025-08-05 09:06:16.973632,1,68.63,支付宝
O007958,U00846,P0168,2025-03-11 18:33:31.840964,1,144.15,支付宝
O007959,U00957,P0303,2025-11-08 21:56:06.228934,3,532.53,花呗
O007960,U01296,P0018,2025-08-31 23:07:22.977795,1,253.95,银行卡
O007961,U00913,P0169,2025-04-02 14:21:29.224442,2,52.86,支付宝
O007962,U00463,P0270,2025-09-26 01:33:21.816252,2,27.06,支付宝
O007963,U00853,P0269,2025-06-24 00:22:36.230648,1,36.81,微信
O007964,U01425,P0090,2025-10-01 18:01:38.140224,3,38.82,支付宝
O007965,U00234,P0283,2025-10-03 00:34:47.485368,3,250.68,微信
O007966,U00711,P0094,2025-10-24 04:03:40.719920,1,79.15,花呗
O007967,U01128,P0036,2025-09-25 11:39:00.090836,1,83.1,银行卡
O007968,U00041,P0016,2025-06-05 17:53:14.322405,1,44.41,微信
O007969,U01909,P0147,2025-07-01 20:49:44.609047,1,45.43,支付宝
O007970,U00191,P0274,2025-11-03 19:27:12.696917,1,80.3,支付宝
O007971,U00310,P0323,2025-09-09 08:30:14.018742,2,210.02,微信
O007972,U01588,P0331,2025-04-14 10:02:26.886738,1,62.29,花呗
O007973,U00865,P0204,2025-08-20 02:54:37.245145,3,71.76,花呗
O007974,U00054,P0459,2025-11-20 10:51:54.277199,3,129.99,银行卡
O007975,U00920,P0058,2025-06-03 16:30:02.933626,3,76.38,花呗
O007976,U00504,P0394,2025-06-15 17:31:58.835217,1,25.02,支付宝
O007977,U00460,P0300,2025-01-09 23:55:58.086790,2,163.7,花呗
O007978,U00664,P0013,2025-02-08 05:02:28.567622,2,330.08,支付宝
O007979,U01643,P0097,2025-06-14 08:21:12.265021,2,155.04,支付宝
O007980,U01154,P0420,2025-02-27 21:47:22.369379,2,125.06,花呗
O007981,U01082,P0477,2025-01-01 22:37:01.001483,1,23.76,微信
O007982,U01930,P0470,2025-12-26 17:29:53.362484,2,99.94,微信
O007983,U00711,P0010,2025-07-12 08:10:00.717619,2,59.1,支付宝
O007984,U01085,P0407,2025-07-08 14:25:47.445748,2,162.4,花呗
O007985,U00398,P0142,2025-07-07 11:55:39.224848,3,34.26,支付宝
O007986,U01006,P0067,2025-06-07 18:21:38.796550,1,98.96,微信
O007987,U00071,P0463,2025-09-19 01:32:41.694580,1,61.6,银行卡
O007988,U00797,P0437,2025-12-02 12:12:51.586609,1,102.25,微信
O007989,U01305,P0307,2025-01-16 16:37:56.390477,1,72.39,花呗
O007990,U01399,P0051,2025-04-04 20:14:26.448496,2,297.5,微信
O007991,U01289,P0203,2025-05-02 00:35:43.119405,3,180.9,银行卡
O007992,U00551,P0328,2025-03-24 00:48:58.006195,1,17.6,微信
O007993,U00430,P0134,2025-12-03 12:44:36.293662,2,318.68,微信
O007994,U00500,P0494,2025-01-26 07:47:31.659073,2,38.8,微信
O007995,U00108,P0363,2025-10-29 00:03:25.173099,2,232.44,支付宝
O007996,U01797,P0285,2025-07-20 18:58:02.934121,1,17.2,支付宝
O007997,U01275,P0459,2025-04-14 05:30:57.394992,2,86.66,微信
O007998,U01830,P0369,2025-08-06 03:05:27.250546,2,226.64,微信
O007999,U01176,P0491,2025-03-01 22:06:23.196026,2,353.64,花呗
O008000,U00262,P0333,2025-06-17 11:11:02.267231,1,181.71,支付宝
O008001,U01787,P0385,2025-06-14 13:28:23.757964,1,260.86,银行卡
O008002,U00102,P0056,2025-09-17 10:37:25.181810,1,24.0,支付宝
O008003,U01477,P0239,2025-10-13 22:10:45.203374,2,20.6,微信
O008004,U00843,P0186,2025-10-31 04:47:17.237148,1,73.83,支付宝
O008005,U01198,P0366,2025-02-27 19:21:40.634199,1,39.83,银行卡
O008006,U01286,P0404,2025-01-13 20:38:50.941735,1,18.15,支付宝
O008007,U00281,P0161,2025-04-30 14:02:24.398346,1,46.45,银行卡
O008008,U01521,P0009,2025-04-19 21:33:16.210653,1,91.77,银行卡
O008009,U00402,P0186,2025-12-10 10:57:08.420444,3,221.49,微信
O008010,U01281,P0001,2025-07-16 00:36:20.895492,2,54.62,微信
O008011,U01709,P0031,2025-12-20 10:01:30.145526,2,92.96,支付宝
O008012,U00362,P0367,2025-11-03 01:38:28.946621,2,109.58,微信
O008013,U00478,P0286,2025-02-26 17:55:08.729997,1,15.13,支付宝
O008014,U00645,P0422,2025-06-29 09:10:11.487248,3,442.53,支付宝
O008015,U00123,P0298,2025-06-23 23:06:16.555849,2,62.94,银行卡
O008016,U00963,P0221,2025-11-20 16:22:41.997733,2,421.14,支付宝
O008017,U00634,P0127,2025-10-27 18:48:01.667389,2,42.68,花呗
O008018,U01296,P0357,2025-11-11 19:30:50.981466,3,160.17,花呗
O008019,U01317,P0487,2025-12-01 20:37:05.255860,1,9.91,微信
O008020,U01661,P0498,2025-08-10 20:50:14.560935,1,42.31,银行卡
O008021,U01237,P0073,2025-06-26 07:47:31.015921,1,8.63,支付宝
O008022,U00282,P0445,2025-05-18 11:50:10.410230,2,104.62,支付宝
O008023,U00347,P0007,2025-06-04 08:07:34.763690,1,11.18,微信
O008024,U01011,P0020,2025-06-20 09:16:08.163404,2,229.58,微信
O008025,U01380,P0054,2025-09-26 13:54:35.227953,1,38.29,支付宝
O008026,U01887,P0005,2025-11-09 16:35:56.836084,1,42.93,支付宝
O008027,U01054,P0261,2025-02-06 04:58:43.229829,2,113.7,花呗
O008028,U01986,P0471,2025-01-02 03:24:03.193270,2,11.6,花呗
O008029,U00677,P0491,2025-12-22 04:40:51.082509,1,176.82,微信
O008030,U00547,P0097,2025-06-13 10:40:07.642877,1,77.52,花呗
O008031,U01617,P0360,2025-11-11 20:53:05.217599,1,31.98,花呗
O008032,U01773,P0489,2025-11-21 01:39:30.386262,1,5.0,花呗
O008033,U00647,P0029,2025-06-14 18:07:23.795714,1,38.25,支付宝
O008034,U00621,P0339,2025-10-10 03:16:01.732981,3,15.0,花呗
O008035,U00911,P0006,2025-06-14 19:11:17.728421,2,45.66,微信
O008036,U01291,P0374,2025-05-29 18:44:20.385972,2,63.62,微信
O008037,U00791,P0499,2025-08-26 19:09:04.805687,1,28.55,支付宝
O008038,U00056,P0240,2025-04-11 01:15:10.934198,1,28.27,银行卡
O008039,U00653,P0468,2025-05-07 05:17:23.725064,1,20.74,支付宝
O008040,U01409,P0247,2025-11-02 04:17:13.590021,2,128.6,微信
O008041,U00785,P0087,2025-07-16 18:32:55.777564,1,32.63,银行卡
O008042,U00533,P0208,2025-07-16 14:54:24.210845,1,12.51,花呗
O008043,U00612,P0357,2025-05-02 04:39:48.446369,3,160.17,银行卡
O008044,U00399,P0127,2025-11-08 15:37:48.151967,1,21.34,支付宝
O008045,U00751,P0067,2025-06-30 04:21:48.565514,1,98.96,花呗
O008046,U01335,P0323,2025-11-20 14:42:05.338952,3,315.03,支付宝
O008047,U01038,P0196,2025-07-21 05:18:38.069278,2,147.76,花呗
O008048,U00781,P0184,2025-07-21 09:02:53.701708,1,170.09,支付宝
O008049,U01603,P0489,2025-04-10 09:20:06.259671,1,5.0,支付宝
O008050,U01040,P0058,2025-03-23 15:27:35.846286,3,76.38,支付宝
O008051,U01083,P0228,2025-02-15 23:49:10.313734,1,48.74,微信
O008052,U00752,P0155,2025-05-08 23:27:06.429705,1,149.38,花呗
O008053,U01503,P0224,2025-07-12 21:46:13.800570,2,66.88,微信
O008054,U01794,P0320,2025-03-23 06:35:15.513589,1,864.96,微信
O008055,U00338,P0127,2025-06-20 06:48:45.106497,1,21.34,微信
O008056,U00021,P0424,2025-04-28 14:41:42.617797,1,52.18,支付宝
O008057,U01357,P0442,2025-01-25 17:41:18.881652,3,70.26,微信
O008058,U00539,P0021,2025-07-15 08:06:10.845423,1,47.1,微信
O008059,U00829,P0211,2025-11-29 04:35:49.442460,1,46.45,支付宝
O008060,U01164,P0161,2025-07-05 19:30:21.453748,1,46.45,支付宝
O008061,U00359,P0061,2025-05-02 11:10:39.597752,3,366.21,花呗
O008062,U00298,P0236,2025-09-01 21:46:00.620929,1,144.88,微信
O008063,U01295,P0173,2025-12-02 03:02:12.092683,1,67.87,微信
O008064,U00737,P0324,2025-06-17 05:48:38.139943,2,51.44,银行卡
O008065,U00180,P0101,2025-01-10 09:04:25.949416,2,158.44,支付宝
O008066,U01352,P0494,2025-09-25 00:19:47.332453,1,19.4,花呗
O008067,U01055,P0217,2025-05-03 07:15:54.730438,1,226.26,微信
O008068,U00503,P0027,2025-03-28 04:53:35.605005,1,28.35,银行卡
O008069,U00295,P0075,2025-07-19 20:30:26.217343,3,109.29,支付宝
O008070,U00725,P0378,2025-06-15 03:35:07.891260,3,95.43,银行卡
O008071,U01840,P0246,2025-03-18 12:17:46.552190,1,43.87,支付宝
O008072,U01917,P0082,2025-03-16 00:19:19.269748,3,209.91,支付宝
O008073,U01324,P0342,2025-08-25 08:11:33.633498,2,155.98,微信
O008074,U00564,P0327,2025-10-01 09:56:37.156727,2,259.32,花呗
O008075,U00326,P0454,2025-05-09 23:42:15.288664,3,223.47,支付宝
O008076,U00091,P0472,2025-05-05 01:39:45.646014,1,125.52,支付宝
O008077,U00407,P0380,2025-01-03 08:06:19.286206,2,291.84,支付宝
O008078,U00284,P0281,2025-12-26 02:17:26.500981,1,235.34,支付宝
O008079,U00038,P0458,2025-12-29 12:08:56.833150,1,17.54,微信
O008080,U01267,P0458,2025-07-23 11:54:21.592304,1,17.54,花呗
O008081,U00551,P0323,2025-10-13 21:47:27.618683,3,315.03,银行卡
O008082,U00377,P0357,2025-06-12 16:32:40.291588,2,106.78,微信
O008083,U01465,P0364,2025-03-09 06:25:36.619324,1,67.3,支付宝
O008084,U01904,P0107,2025-12-25 18:27:28.952423,2,171.54,支付宝
O008085,U01088,P0338,2025-08-29 17:18:27.494262,1,23.62,银行卡
O008086,U00207,P0237,2025-11-19 19:03:07.274089,2,83.54,微信
O008087,U00229,P0432,2025-11-11 08:44:15.143631,1,34.78,支付宝
O008088,U01860,P0328,2025-02-21 09:25:56.915040,1,17.6,花呗
O008089,U00821,P0055,2025-06-09 13:02:58.264625,1,44.2,微信
O008090,U00326,P0440,2025-12-13 11:17:51.777474,1,24.01,支付宝
